iso3	name	iso2	region	sub-region	intermediate-region	time	totalPopulation	fertilityRate	lifeExpectancy	childMortality	youthFemaleLiteracy	youthMaleLiteracy	adultLiteracy	GDP_PC	accessElectricity	agriculturalLand	agricultureTractors	cerealProduction	fertilizerHa	co2	greenhouseGases	co2_PC	pm2.5_35	battleDeaths
TJK	Tajikistan	TJ	Asia	Central Asia	""	1996	5851355	4.456	59.003	107.5				366.93541		45850	30023	387377	76.57213	2827.257	12376.2444	0.48318		2790
TJK	Tajikistan	TJ	Asia	Central Asia	""	1997	5938405	4.332	59.65	102.3				367.63316		45620	28597	559463	63.04192	2152.529	11524.8742	0.36248		87
TJK	Tajikistan	TJ	Asia	Central Asia	""	1998	6027388	4.207	60.379	96.3				381.44926		45470	27171	490619	47.03061	2497.227	11512.4827	0.41431		600
TJK	Tajikistan	TJ	Asia	Central Asia	""	1999	6119661	4.084	61.161	90				389.59685	97	45680	25745	474338	13.52041	2519.229	11332.11459	0.41166		3
TJK	Tajikistan	TJ	Asia	Central Asia	""	2000	6216341	3.967	61.974	83.6	99.84972	99.84443	99.45068	415.46454	98.46774	45730	24319	544994	11.35204	2236.87	10059.39618	0.35984	93.01967	46
TJK	Tajikistan	TJ	Asia	Central Asia	""	2001	6318513	3.862	62.807	77.2				447.90769	98.62453	45730		477651	15.45338	2291.875	10365.7487	0.36272		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2002	6426867	3.773	63.653	71.1				488.0815	99	45710		687559	40.97923	1881.171	10320.5883	0.2927		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2003	6541547	3.703	64.496	65.4				531.92986	100	45960		866197	22.66777	2075.522	10832.779	0.31728		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2004	6662389	3.652	65.314	60.4				576.44431	98.68278	46500		860340	25.04824	2563.233	11882.3893	0.38473		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2005	6789321	3.619	66.08	55.8				603.2518	99.3	46720		902912	16.4984	2442.222	12218.0161	0.35972	91.44923	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2006	6922587	3.602	66.771	52				633.34007	98.66866	47350		892884	35.19377	2658.575	13240.0017	0.38404		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2007	7062672	3.595	67.382	48.9				668.95129	98.65397	47290		906552	16.19661	3234.294	14531.7933	0.45794		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2008	7209930	3.594	67.911	46.4				707.12519	98.64248	47270		909500	11.03389	2900.597	14274.5997	0.40231		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2009	7364753	3.596	68.36	44.5				719.20833	99	47594		1399868	12.12728	2449.556	14128.87829	0.33261		
TJK	Tajikistan	TJ	Asia	Central Asia	""	2010	7527394	3.599	68.736	42.9				749.55271	98.65398	47557		1382559	9.59278	2537.564	14727.20554	0.33711	92.93614	98
TJK	Tajikistan	TJ	Asia	Central Asia	""	2011	7697510	3.603	69.055	41.6				787.23327	98.68946	47528		1034798	6.55572	2346.88	15285.81981	0.30489	96.01833	28
TJK	Tajikistan	TJ	Asia	Central Asia	""	2012	7874835	3.608	69.34	40.6				827.113	99.1	47490		1175450	9.15923	2929.933	15364.57529	0.37206	90.5368	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2013	8059769	3.615	69.609	39.6				867.93724	98.83737	47462		1328800	13.07637	2911.598		0.36125	88.08694	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2014	8252833	3.621	69.874	38.7	99.9	99.86	99.8	904.47501	98.94347	47417		1257965	23.1037	4620.42		0.55986	81.9292	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2015	8454028	3.623	70.137	37.7				935.99983	98	47383		1324044	25.19515	5005.455		0.59208	86.03048	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2016	8663579	3.618	70.397	36.8				976.13518	99.19988	47335		1367078	13.81661	5309.816		0.61289	79.02299	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2017	8880268	3.606	70.647	35.8				1024.85895	99.3	47401		1365515	20.7069				79.97066	
TJK	Tajikistan	TJ	Asia	Central Asia	""	2018	9100837	3.585	70.879	34.8				1073.02183	99.3	47277		1218840	17.6047					
TJK	Tajikistan	TJ	Asia	Central Asia	""	2019	9321018	3.556	71.097	33.8				1121.13023	99.63539									
TKL	Tokelau	TK	Oceania	Polynesia	""																			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1960	1603258	6.59	54.471															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1961	1658362	6.689	54.897															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1962	1715408	6.756	55.326															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1963	1773853	6.788	55.757															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1964	1833064	6.787	56.186															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1965	1892599	6.756	56.609															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1966	1952141	6.703	57.021															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1967	2011764	6.635	57.417															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1968	2071790	6.56	57.794															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1969	2132802	6.482	58.147															
TKM	Turkmenistan	TM	Asia	Central Asia	""	1970	2195175	6.404	58.472												29940.89031			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1971	2258965	6.323	58.765												30274.69158			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1972	2324015	6.237	59.028												31958.9274			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1973	2390216	6.143	59.267												34041.32081			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1974	2457384	6.04	59.488												36487.01679			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1975	2525364	5.926	59.703												24581.97739			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1976	2594313	5.796	59.925												29493.19331			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1977	2664258	5.651	60.163	132.8											31210.32098			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1978	2734895	5.494	60.422	128.2											33029.80609			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1979	2805819	5.331	60.701	123.6											33990.23889			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1980	2876808	5.17	60.999	118.9											31156.38289			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1981	2947779	5.022	61.311	114.2											32512.02048			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1982	3019066	4.895	61.622	109.6											34235.01278			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1983	3091513	4.791	61.92	104.9											36041.22119			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1984	3166221	4.711	62.193	100.1											37546.36488			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1985	3244018	4.65	62.426	95.6											39783.94391			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1986	3324458	4.603	62.605	91.4											41533.63659			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1987	3407321	4.557	62.727	87.5				2789.78023							43155.00339			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1988	3493895	4.504	62.796	84.2				3020.56778							45973.42189			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1989	3585868	4.436	62.82	81.6				2817.85597							46883.13979			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1990	3683967	4.344	62.81	79.8				3713.35517							81331.86526		4.71769	
TKM	Turkmenistan	TM	Asia	Central Asia	""	1991	3789185	4.222	62.784	78.9				3443.98162							74811.5844			
TKM	Turkmenistan	TM	Asia	Central Asia	""	1992	3899843	4.071	62.761	78.8				2845.45806		353500	62740	731705		32122.92	56305.202	8.23698		
TKM	Turkmenistan	TM	Asia	Central Asia	""	1993	4010789	3.898	62.758	79.2				2808.24853		354500	52304	1008800		27641.846	57807.50329	6.89187		
TKM	Turkmenistan	TM	Asia	Central Asia	""	1994	4115102	3.707	62.786	79.7				2263.55469		354500		1120000		33534.715	55777.5244	8.14918		
TKM	Turkmenistan	TM	Asia	Central Asia	""	1995	4207841	3.512	62.851	80.1	99.81293	99.80791	98.77832	2054.282		355000		1102050		34000.424	55244.04118	8.08025	3.99615	
TKM	Turkmenistan	TM	Asia	Central Asia	""	1996	4287346	3.323	62.953	79.6				2151.27156		355000		544800		30670.788	51096.4311	7.15379		
TKM	Turkmenistan	TM	Asia	Central Asia	""	1997	4355116	3.154	63.084	78.3				1876.3669		355000		759300		30623.117	45884.62589	7.03153		
TKM	Turkmenistan	TM	Asia	Central Asia	""	1998	4413479	3.013	63.237	76.2				1983.01454		355000		1278400		32093.584	45828.8712	7.27172		
TKM	Turkmenistan	TM	Asia	Central Asia	""	1999	4466135	2.903	63.413	73.2				2282.97439		355400		1566800		37678.425	55973.7051	8.43647		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2000	4516133	2.824	63.613	69.8				2381.17468	99.6	355000		1751000		37539.079	63236.1554	8.31222	2.59982	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2001	4564083	2.77	63.842	66				2458.50606	99.72143	355000		1832000		38074.461	66916.3495	8.34219		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2002	4610005	2.73	64.101	62.2				2440.27576	99.73254	353500		2461000		39966.633	70833.489	8.66954		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2003	4655743	2.698	64.386	58.6				2495.28728	99.73419	351900		2667000		44601.721	80037.228	9.57994		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2004	4703401	2.671	64.693	55.2				2593.5136	99.7252	350500		2785000		46541.564	76966.669	9.8953		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2005	4754646	2.654	65.017	52.1				2899.95714	99.70454	348800		3035000		48338.394	79175.65	10.16656	1.4806	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2006	4810109	2.653	65.354	49.3				3181.07115	99.84133	347000		3489000		49511.834	81028.319	10.29329		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2007	4870141	2.672	65.695	47.1				3489.3272	99.64192	345500		1121770		56042.761	86686.09	11.50742		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2008	4935767	2.712	66.031	45.3				3949.04423	99.61227	343500		1032020		56831.166	91468.9779	11.51415		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2009	5007954	2.769	66.355	43.8				4129.54023	99.59204	342050		1447360		50340.576	80016.14002	10.05212		
TKM	Turkmenistan	TM	Asia	Central Asia	""	2010	5087213	2.833	66.657	42.8				4439.20038	100	340000		1535230		57289.541	87379.66852	11.26148	2.2469	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2011	5174085	2.892	66.928	42.1				5006.27301	99.88416	338380		1203130		62467.345	88648.71773	12.07312	8.17117	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2012	5267900	2.936	67.167	41.7				5462.91729	99.89391	338380		1394235		64872.897	92178.07491	12.31475	1.11084	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2013	5366375	2.958	67.375	41.6				5909.66312	99.88236	338380		1814000		66735.733		12.43591	0.89121	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2014	5466328	2.956	67.552	41.7	99.9	99.77	99.7	6399.16881	99.93029	338380		1410000		68426.22		12.51777	0.9319	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2015	5565287	2.93	67.704	41.9				6693.932	100	338380		1617000		70674.091		12.69909	1.17174	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2016	5662372	2.887	67.835	42.2				6987.06818	99.99401	338380		1800000		70630.087		12.47359	0.64789	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2017	5757669	2.836	67.956	42.5				7318.0655	100	338380		1207000					0.81268	
TKM	Turkmenistan	TM	Asia	Central Asia	""	2018	5850908	2.786	68.073	42.4				7647.9358	100	338380		1188969						
TKM	Turkmenistan	TM	Asia	Central Asia	""	2019	5942089	2.74	68.191	42					99.9									
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1960	474532	6.319	33.729															
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1961	482854	6.273	34.229							2300	7	34257						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1962	491571	6.218	34.73							2300	8	35300						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1963	500647	6.155	35.232							2300	8	32372						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1964	510034	6.084	35.734							2300	8	28058						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1965	519686	6.008	36.273							2300	8	24833						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1966	529327	5.932	36.895							2300	10	27404						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1967	538909	5.858	37.597							2320	20	31619						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1968	548825	5.788	38.336							2320	40	34722						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1969	559626	5.722	39.042							2330	60	28474						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1970	571565	5.655	39.529							2430	98	29494			587.75318			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1971	585251	5.58	39.574							2430	101	21953			604.46388			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1972	600192	5.492	39.085							2450	100	24875			651.18589			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1973	614253	5.392	38.077							2500	100	30849			658.3152			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1974	624555	5.287	36.66							2500	100	38000			646.90194			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1975	629227	5.19	35.092							2550	100	45000			604.4874			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1976	627251	5.119	33.714							2580	98	49000			545.59359			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1977	619816	5.085	32.827							2620	98	58000			485.6202			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1978	610054	5.094	32.629							2710	98	66000			442.09323			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1979	602358	5.142	33.178							2760	98	73000			377.15861			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1980	599905	5.219	34.419							2790	98	80000			351.6886			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1981	603842	5.306	36.185							2820	98	77000			356.71901			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1982	613238	5.384	38.175							2840	95	81000			373.21946			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1983	626675	5.439	40.132							2860	95	84000			394.16069			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1984	641844	5.467	41.932							2890	95	92000			418.37091			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1985	657053	5.47	43.482	221.1						2920	95	93000			423.18913			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1986	671752	5.457	44.755	210.8						2950	95	94213			427.59795			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1987	686471	5.444	45.831	201.1						2990	95	99054			427.78678			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1988	701809	5.441	46.791	191.8						3030	95	97022			408.07001			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1989	718741	5.452	47.661	183						3050	93	99344			424.89443			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1990	737814	5.478	48.492	174.7						3180	93	132765			453.01726		0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1991	759527	5.515	49.345	166.8						3300	93	157966			529.41988			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1992	783198	5.556	50.261	159.4						3300	93	134932			512.89364			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1993	806860	5.597	51.267	152.2						3350	93	156289			534.99325			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1994	827825	5.638	52.366	145.2						3400	90	158200			704.34512			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1995	844334	5.684	53.538	138.5						3400	90	149735			781.22411		0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1996	855362	5.746	54.737	132						3420	90	159223			637.44034			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1997	861866	5.826	55.907	125.7						3430	90	136968			617.29528			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1998	866530	5.921	57.011	119.7						3410		95779			643.15113			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	1999	873136	6.023	58.037	113.8						3370		104035			560.3253			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2000	884366	6.113	59.002	108.1				640.79913		3370		139449			615.32511		0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2001	901214	6.171	59.945	102.5			37.6	731.61699	25.6	3620		122845			790.90958			
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2002	922694	6.182	60.901	97				666.70307	23.92529	3620		147370		161.348	804.05067	0.17487		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2003	947108	6.137	61.888	91.6				635.34293	27.7	3650		135608		161.348	860.4052	0.17036		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2004	971893	6.033	62.893	86.3				621.61714	30.75041	3850		117203		176.016	878.93092	0.18111		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2005	995135	5.876	63.882	81.3				625.42223	34.14599	3850		151106		176.016	885.58214	0.17688	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2006	1016432	5.675	64.803	76.5				587.17517	37.53243	3850		174394		179.683	898.09615	0.17678		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2007	1036392	5.451	65.61	72.1			50.6	634.77108	36.6	3750		131946		183.35	901.8808	0.17691		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2008	1055431	5.223	66.276	68.2				693.97978	44.30241	3800		180430		201.685	912.7317	0.19109		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2009	1074277	5.004	66.796	64.8				749.91512	47.69841	3820		255490		227.354	925.4153	0.21163		
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2010	1093523	4.805	67.186	61.8	78.56844	80.48976	58.30898	806.4091	38	3720		261816		234.688	940.45964	0.21462	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2011	1113151	4.637	67.477	59.1				838.17728	54.54362	3730		148080		245.689	949.90684	0.22071	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2012	1132994	4.497	67.72	56.8				873.08513	58.00359	3840		182005		293.36	959.3474	0.25892	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2013	1153295	4.383	67.953	54.5				875.89349	61.48767	3800		188121		443.707		0.38473	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2014	1174331	4.292	68.197	52.6				898.4788	73.47	3800		191297		513.38		0.43717	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2015	1196302	4.219	68.459	50.8				907.64341	67.28153	3800		213902		502.379		0.41994	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2016	1219288	4.156	68.735	49				920.49804	76.5	3800		200672		495.045		0.40601	0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2017	1243261	4.093	69.007	47.3				865.70339	83.23755	3800		188068					0	
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2018	1267972	4.023	69.26	45.6	84.65051	82.45848	68.06683	839.88618	89.0341	3800		188212						
TLS	Timor-Leste	TL	Asia	South-eastern Asia	""	2019	1293119	3.943	69.495	44.2				977.75127	94.71618									
TON	Tonga	TO	Oceania	Polynesia	""	1960	61577	7.363	59.885											11.001		0.17865		
TON	Tonga	TO	Oceania	Polynesia	""	1961	63715	7.346	60.281							270	95			11.001		0.17266		
TON	Tonga	TO	Oceania	Polynesia	""	1962	66235	7.302	60.687							280	95			11.001		0.16609		
TON	Tonga	TO	Oceania	Polynesia	""	1963	68981	7.226	61.103	79						290	95			11.001		0.15948		
TON	Tonga	TO	Oceania	Polynesia	""	1964	71741	7.117	61.527	74.1						290	95			11.001		0.15334		
TON	Tonga	TO	Oceania	Polynesia	""	1965	74345	6.973	61.957	69.5						300	100			11.001		0.14797		
TON	Tonga	TO	Oceania	Polynesia	""	1966	76771	6.795	62.387	65.1						310	100			11.001		0.1433		
TON	Tonga	TO	Oceania	Polynesia	""	1967	79029	6.59	62.811	60.8						310	100			14.668		0.1856		
TON	Tonga	TO	Oceania	Polynesia	""	1968	81079	6.371	63.224	56.7						310	105			14.668		0.18091		
TON	Tonga	TO	Oceania	Polynesia	""	1969	82855	6.15	63.621	52.8						330	105			11.001		0.13277		
TON	Tonga	TO	Oceania	Polynesia	""	1970	84351	5.941	64	49.3						320	105			25.669	56.63689	0.30431		
TON	Tonga	TO	Oceania	Polynesia	""	1971	85499	5.761	64.357	46.1						320	105			18.335	55.62588	0.21445		
TON	Tonga	TO	Oceania	Polynesia	""	1972	86323	5.616	64.696	43.3						330	105			22.002	56.43738	0.25488		
TON	Tonga	TO	Oceania	Polynesia	""	1973	86962	5.512	65.017	40.8						330	105			25.669	60.16445	0.29517		
TON	Tonga	TO	Oceania	Polynesia	""	1974	87582	5.449	65.322	38.7						340	110			22.002	64.18719	0.25122		
TON	Tonga	TO	Oceania	Polynesia	""	1975	88318	5.426	65.611	36.8						340	110			33.003	71.96945	0.37368		
TON	Tonga	TO	Oceania	Polynesia	""	1976	89234	5.438	65.886	35	99.79629	99.84105	99.59246			330	110			29.336	75.98345	0.32875		
TON	Tonga	TO	Oceania	Polynesia	""	1977	90273	5.471	66.149	33.4						330	110			29.336	83.83314	0.32497		
TON	Tonga	TO	Oceania	Polynesia	""	1978	91335	5.509	66.402	31.9						330	110			36.67	100.21252	0.40149		
TON	Tonga	TO	Oceania	Polynesia	""	1979	92268	5.541	66.648	30.6						330	115			40.337	102.32573	0.43717		
TON	Tonga	TO	Oceania	Polynesia	""	1980	92971	5.553	66.889	29.4						340	115			40.337	114.83121	0.43387		
TON	Tonga	TO	Oceania	Polynesia	""	1981	93409	5.532	67.128	28.4				2226.80686		340	115			47.671	138.35625	0.51035		
TON	Tonga	TO	Oceania	Polynesia	""	1982	93641	5.475	67.365	27.6				2326.60709		340	115		6	44.004	130.08908	0.46992		
TON	Tonga	TO	Oceania	Polynesia	""	1983	93729	5.385	67.6	26.8				2370.50211		330	115		9.0625	47.671	112.36313	0.5086		
TON	Tonga	TO	Oceania	Polynesia	""	1984	93788	5.266	67.831	26.2				2410.19357		330	115		6.25	47.671	103.34098	0.50828		
TON	Tonga	TO	Oceania	Polynesia	""	1985	93896	5.128	68.054	25.7				2565.3112		330	115		6.25	47.671	104.46831	0.5077		
TON	Tonga	TO	Oceania	Polynesia	""	1986	94088	4.989	68.266	25.1				2614.31565		330	115			47.671	103.78775	0.50666		
TON	Tonga	TO	Oceania	Polynesia	""	1987	94321	4.864	68.463	24.5				2685.71871		330	120			55.005	124.80465	0.58317		
TON	Tonga	TO	Oceania	Polynesia	""	1988	94591	4.763	68.641	23.8				2627.65509		330	120			69.673	135.88942	0.73657		
TON	Tonga	TO	Oceania	Polynesia	""	1989	94851	4.691	68.799	23				2630.66964		320	125			69.673	131.41119	0.73455		
